%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0
1583762851049642410,21,1583762846751853568,,2,/record_1583762844457081538,Subscribing to /rosout,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049646892,22,1583762846933784293,,2,/record_1583762844457081538,Subscribing to /robomuse_diff/parameter_updates,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049765627,23,1583762847120370178,,2,/record_1583762844457081538,Subscribing to /rmotor_current,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583762851049780674,0,1583762818361041729,,4,/robot_state_publisher,The 'state_publisher' executable is deprecated. Please use 'robot_state_publisher' instead,/tmp/binarydeb/ros-kinetic-robot-state-publisher-1.13.7/src/joint_state_listener.cpp,main,171,/rosout
1583762851049797871,0,1583762818585961988,,2,/laser_scan_matcher_node,Starting LaserScanMatcher,/tmp/binarydeb/ros-kinetic-laser-scan-matcher-0.3.2/src/laser_scan_matcher.cpp,LaserScanMatcher::LaserScanMatcher,53,/rosout,/tf
1583762851049807547,13,1583762817740522536,,2,/robomuse_hw,Dynamic Reconfigure:
DynamicParams:
	Odometry parameters:
		left wheel radius: 1
		right wheel radius: 1
		wheel separation: 1
	Publication parameters:
		Publish executed velocity command: 0
		Publication rate: 10
		Publish frame odom on tf: 1,/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp,DiffDriveController::reconfCallback,700,/rosout,/lmotor_cmd,/rmotor_cmd,/lwheel_ticks,/rwheel_ticks,/robomuse_diff/odom,/tf,/robomuse_diff/parameter_descriptions,/robomuse_diff/parameter_updates
1583762870086261844,169,1583762870085785064,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238692,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870086277805,170,1583762870085851738,,2,/odometry_calibration_service,No. of Values at point P2= 19,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870286197126,171,1583762870285654952,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870290917875,172,1583762870285735437,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238691,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870290949957,173,1583762870285796996,,2,/odometry_calibration_service,No. of Values at point P2= 20,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870486336419,174,1583762870485697514,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870486367159,175,1583762870485769505,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238627,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870486380044,176,1583762870485817722,,2,/odometry_calibration_service,No. of Values at point P2= 21,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870686356401,177,1583762870685735622,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870686393188,178,1583762870685818392,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238591,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870686410209,179,1583762870685879951,,2,/odometry_calibration_service,No. of Values at point P2= 22,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870887837210,180,1583762870885714780,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762870887854826,181,1583762870885829613,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238549,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871086427250,182,1583762870885900497,,2,/odometry_calibration_service,No. of Values at point P2= 23,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871086448620,183,1583762871085671802,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871086497250,184,1583762871085758847,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238503,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871086527367,185,1583762871085819318,,2,/odometry_calibration_service,No. of Values at point P2= 24,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871286300832,186,1583762871285703484,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871286321313,187,1583762871285791225,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238472,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871286337254,188,1583762871285871340,,2,/odometry_calibration_service,No. of Values at point P2= 25,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871486202344,189,1583762871485663075,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871486263453,190,1583762871485749600,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238422,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871486322086,191,1583762871485813294,,2,/odometry_calibration_service,No. of Values at point P2= 26,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871687343529,192,1583762871685760084,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871687383862,193,1583762871685843909,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238349,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871687441170,194,1583762871685903618,,2,/odometry_calibration_service,No. of Values at point P2= 27,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871887785560,195,1583762871885688642,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871887802011,196,1583762871885787669,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238319,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762871887814277,197,1583762871885851663,,2,/odometry_calibration_service,No. of Values at point P2= 28,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872086179542,198,1583762872085680246,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872086254872,199,1583762872085761256,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238270,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872086271108,200,1583762872085832275,,2,/odometry_calibration_service,No. of Values at point P2= 29,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872486231732,201,1583762872485684403,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872486246348,202,1583762872485751847,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238253,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872486279895,203,1583762872485807410,,2,/odometry_calibration_service,No. of Values at point P2= 30,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872686318334,204,1583762872685660792,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872686359706,205,1583762872685746297,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238205,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872686375752,206,1583762872685808411,,2,/odometry_calibration_service,No. of Values at point P2= 31,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872886213078,207,1583762872885658998,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872886345106,208,1583762872885748638,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238165,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762872886363367,209,1583762872885819158,,2,/odometry_calibration_service,No. of Values at point P2= 32,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873086408612,210,1583762873085747485,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873086447635,211,1583762873085846597,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238119,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873086597484,212,1583762873085910656,,2,/odometry_calibration_service,No. of Values at point P2= 33,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873286336796,213,1583762873285722427,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873286358073,214,1583762873285829559,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238082,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873486495130,215,1583762873285893463,,2,/odometry_calibration_service,No. of Values at point P2= 34,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873486523717,216,1583762873485686364,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873486539123,217,1583762873485767654,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.238048,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873486552503,218,1583762873485839888,,2,/odometry_calibration_service,No. of Values at point P2= 35,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873688065623,219,1583762873685670671,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873688087534,220,1583762873685744951,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.237999,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873688128822,221,1583762873685888260,,2,/odometry_calibration_service,No. of Values at point P2= 36,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873886044041,222,1583762873885642035,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.273708,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873886110377,223,1583762873885776952,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.237969,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762873886122426,224,1583762873885873282,,2,/odometry_calibration_service,No. of Values at point P2= 37,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762880185955902,225,1583762880185568174,,2,/odometry_calibration_service,60 percent calibration,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,calibration_protocol,195,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762881586168229,226,1583762881585636659,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762881586189466,227,1583762881585697031,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.228217,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762881586541044,228,1583762881585741896,,2,/odometry_calibration_service,No. of Values at point P3 = 1,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762881786036394,229,1583762881785630845,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762881786042594,230,1583762881785707530,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227917,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762881786096062,231,1583762881785765956,,2,/odometry_calibration_service,No. of Values at point P3 = 2,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882186124039,232,1583762882185663364,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882186169725,233,1583762882185723760,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227585,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882186230614,234,1583762882185761240,,2,/odometry_calibration_service,No. of Values at point P3 = 3,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882386246492,235,1583762882385618878,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882386255593,236,1583762882385671753,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227537,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882386263868,237,1583762882385710710,,2,/odometry_calibration_service,No. of Values at point P3 = 4,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882586016829,238,1583762882585596071,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882586025905,239,1583762882585648761,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227384,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882586032670,240,1583762882585689513,,2,/odometry_calibration_service,No. of Values at point P3 = 5,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882786199706,241,1583762882785617462,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882786221230,242,1583762882785664867,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227324,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882786230028,243,1583762882785693249,,2,/odometry_calibration_service,No. of Values at point P3 = 6,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882988282042,244,1583762882985660262,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882988301303,245,1583762882985730647,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227383,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762882988750515,246,1583762882985785503,,2,/odometry_calibration_service,No. of Values at point P3 = 7,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883186045203,247,1583762883185612864,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883186075118,248,1583762883185657423,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227226,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883186094155,249,1583762883185683964,,2,/odometry_calibration_service,No. of Values at point P3 = 8,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883386075761,250,1583762883385623135,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883386107579,251,1583762883385715959,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.227055,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883586836824,252,1583762883385777256,,2,/odometry_calibration_service,No. of Values at point P3 = 9,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883586843320,253,1583762883585596905,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883586875827,254,1583762883585641822,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226894,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883787897054,255,1583762883585666103,,2,/odometry_calibration_service,No. of Values at point P3 = 10,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883787904776,256,1583762883785612377,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883787914578,257,1583762883785656940,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226773,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883788109656,258,1583762883785682940,,2,/odometry_calibration_service,No. of Values at point P3 = 11,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883985956329,259,1583762883985608004,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883985963594,260,1583762883985652924,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226673,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762883985969821,261,1583762883985694767,,2,/odometry_calibration_service,No. of Values at point P3 = 12,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884185915070,262,1583762884185610700,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884185924862,263,1583762884185650138,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226525,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884185931609,264,1583762884185674115,,2,/odometry_calibration_service,No. of Values at point P3 = 13,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884387948320,265,1583762884385604313,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884387955665,266,1583762884385644807,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.226503,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884387987271,267,1583762884385670017,,2,/odometry_calibration_service,No. of Values at point P3 = 14,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583762884521587135,43,1583762884521473181,,4,/record_1583762844457081538,Less than 5 x 1G of space free on disk with Iteration_1.bag.active.,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,Recorder::checkDisk,683,/rosout
1583762884585940514,268,1583762884585612487,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273678,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
