%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0
1583763060239249689,21,1583763053922547123,,2,/record_1583763049030277011,Subscribing to /rosout,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583763060239735341,22,1583763054296142951,,2,/record_1583763049030277011,Subscribing to /odometry_calibrated/parameter_descriptions,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,212,/rosout
1583763060239849255,8,1583763027097459077,,2,/controller_spawner,Started controllers: robomuse_diff, robomuse,spawner,main,201,/rosout
1583763060240118356,0,1583763024637940509,,4,/robot_state_publisher,The 'state_publisher' executable is deprecated. Please use 'robot_state_publisher' instead,/tmp/binarydeb/ros-kinetic-robot-state-publisher-1.13.7/src/joint_state_listener.cpp,main,171,/rosout
1583763060240349471,13,1583763026498925139,,2,/robomuse_hw,Dynamic Reconfigure:
DynamicParams:
	Odometry parameters:
		left wheel radius: 1
		right wheel radius: 1
		wheel separation: 1
	Publication parameters:
		Publish executed velocity command: 0
		Publication rate: 10
		Publish frame odom on tf: 1,/tmp/binarydeb/ros-kinetic-diff-drive-controller-0.13.6/src/diff_drive_controller.cpp,DiffDriveController::reconfCallback,700,/rosout,/lmotor_cmd,/rmotor_cmd,/lwheel_ticks,/rwheel_ticks,/robomuse_diff/odom,/tf,/robomuse_diff/parameter_descriptions,/robomuse_diff/parameter_updates
1583763078859302740,173,1583763078858413661,,2,/odometry_calibration_service,No. of Values at point P2= 19,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079058813459,174,1583763079058185423,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079058956253,175,1583763079058272118,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216307,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079058974665,176,1583763079058342663,,2,/odometry_calibration_service,No. of Values at point P2= 20,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079260980739,177,1583763079258202476,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079261011161,178,1583763079258322374,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216277,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079261025317,179,1583763079258387374,,2,/odometry_calibration_service,No. of Values at point P2= 21,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079458984156,180,1583763079458228971,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079459018538,181,1583763079458327052,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216263,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079459033464,182,1583763079458482348,,2,/odometry_calibration_service,No. of Values at point P2= 22,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079659351628,183,1583763079658194520,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079659367478,184,1583763079658281131,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216246,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079659381394,185,1583763079658338814,,2,/odometry_calibration_service,No. of Values at point P2= 23,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079859099059,186,1583763079858185204,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079859133941,187,1583763079858267969,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216283,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763079859154012,188,1583763079858329953,,2,/odometry_calibration_service,No. of Values at point P2= 24,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080058772906,189,1583763080058181627,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080058792622,190,1583763080058271624,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216253,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080058805534,191,1583763080058340122,,2,/odometry_calibration_service,No. of Values at point P2= 25,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080258650675,192,1583763080258108200,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080258666577,193,1583763080258179321,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216254,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080258677701,194,1583763080258235260,,2,/odometry_calibration_service,No. of Values at point P2= 26,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080458865336,195,1583763080458165580,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080458888312,196,1583763080458255696,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216297,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080458902053,197,1583763080458330106,,2,/odometry_calibration_service,No. of Values at point P2= 27,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080658987434,198,1583763080658201002,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080659333646,199,1583763080658374428,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216316,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080659529744,200,1583763080658531264,,2,/odometry_calibration_service,No. of Values at point P2= 28,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080858843869,201,1583763080858209327,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080858863080,202,1583763080858310029,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216340,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763080858879591,203,1583763080858373323,,2,/odometry_calibration_service,No. of Values at point P2= 29,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081058669292,204,1583763081058148254,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081058686957,205,1583763081058215226,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216365,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081058700006,206,1583763081058269490,,2,/odometry_calibration_service,No. of Values at point P2= 30,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081258989160,207,1583763081258155420,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081259051909,208,1583763081258243796,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216375,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081262522243,209,1583763081258323871,,2,/odometry_calibration_service,No. of Values at point P2= 31,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081458470797,210,1583763081458094276,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081458536312,211,1583763081458162394,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216415,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081458548683,212,1583763081458212687,,2,/odometry_calibration_service,No. of Values at point P2= 32,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081658830593,213,1583763081658194326,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081658848299,214,1583763081658322110,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216448,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081658938205,215,1583763081658411440,,2,/odometry_calibration_service,No. of Values at point P2= 33,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081858633661,216,1583763081858141956,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081858650809,217,1583763081858203050,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216478,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763081858662840,218,1583763081858254890,,2,/odometry_calibration_service,No. of Values at point P2= 34,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082058736006,219,1583763082058155143,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082058757992,220,1583763082058239953,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216525,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082058837367,221,1583763082058301727,,2,/odometry_calibration_service,No. of Values at point P2= 35,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082259059121,222,1583763082258205559,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082259078137,223,1583763082258352019,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216580,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082259123415,224,1583763082258411163,,2,/odometry_calibration_service,No. of Values at point P2= 36,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082458884563,225,1583763082458185536,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082458923470,226,1583763082458269227,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216590,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082458945096,227,1583763082458327726,,2,/odometry_calibration_service,No. of Values at point P2= 37,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082659048091,228,1583763082658207471,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082659060567,229,1583763082658304752,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216599,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082659069843,230,1583763082658368682,,2,/odometry_calibration_service,No. of Values at point P2= 38,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082859225567,231,1583763082858301051,,2,/odometry_calibration_service,Enc_x avg at P2 = 1.272920,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,390,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082859263334,232,1583763082858497904,,2,/odometry_calibration_service,Hok_x avg at P2 = 1.216607,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,391,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763082859357475,233,1583763082858629707,,2,/odometry_calibration_service,No. of Values at point P2= 39,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,392,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763089158401074,234,1583763089158038646,,2,/odometry_calibration_service,60 percent calibration,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,calibration_protocol,195,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763089296779819,43,1583763089296580019,,4,/record_1583763049030277011,Less than 5 x 1G of space free on disk with Iteration_2.bag.active.,/tmp/binarydeb/ros-kinetic-rosbag-1.12.14/src/recorder.cpp,Recorder::checkDisk,683,/rosout
1583763090458883895,235,1583763090458195809,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090459075062,236,1583763090458335288,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.206083,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090459089438,237,1583763090458493209,,2,/odometry_calibration_service,No. of Values at point P3 = 1,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090658801038,238,1583763090658200703,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090658816699,239,1583763090658303925,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.206171,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090658861021,240,1583763090658399001,,2,/odometry_calibration_service,No. of Values at point P3 = 2,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090858706064,241,1583763090858172104,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090859119847,242,1583763090858274521,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.206461,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763090859162629,243,1583763090858361027,,2,/odometry_calibration_service,No. of Values at point P3 = 3,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091058721504,244,1583763091058175903,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091059177844,245,1583763091058284420,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.206351,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091059212517,246,1583763091058367766,,2,/odometry_calibration_service,No. of Values at point P3 = 4,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091258655970,247,1583763091258172293,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091258897766,248,1583763091258287431,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.206153,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091258930088,249,1583763091258430970,,2,/odometry_calibration_service,No. of Values at point P3 = 5,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091458902782,250,1583763091458200255,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091459088744,251,1583763091458312673,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.206089,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091658857394,252,1583763091458430641,,2,/odometry_calibration_service,No. of Values at point P3 = 6,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091658875785,253,1583763091658203616,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091658891616,254,1583763091658462053,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205871,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091658905452,255,1583763091658612368,,2,/odometry_calibration_service,No. of Values at point P3 = 7,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091858861880,256,1583763091858167784,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091858876635,257,1583763091858261045,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205833,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763091858933899,258,1583763091858346196,,2,/odometry_calibration_service,No. of Values at point P3 = 8,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092059165895,259,1583763092058183745,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092059200457,260,1583763092058310234,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205866,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092059214248,261,1583763092058448093,,2,/odometry_calibration_service,No. of Values at point P3 = 9,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092258758295,262,1583763092258164511,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092258774731,263,1583763092258382171,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205821,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092259126615,264,1583763092258523795,,2,/odometry_calibration_service,No. of Values at point P3 = 10,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092458818741,265,1583763092458149482,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092458878745,266,1583763092458240428,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205647,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092458894141,267,1583763092458314838,,2,/odometry_calibration_service,No. of Values at point P3 = 11,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092658778691,268,1583763092658157285,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092658811048,269,1583763092658247426,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205624,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092658838294,270,1583763092658330556,,2,/odometry_calibration_service,No. of Values at point P3 = 12,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092859090883,271,1583763092858196809,,2,/odometry_calibration_service,Enc_x avg at P3 = 1.273100,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,449,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092859107244,272,1583763092858292700,,2,/odometry_calibration_service,Hok_x avg at P3 = 1.205672,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,450,/rosout,/robomuse_diff/cmd_vel,/point_vals
1583763092859161238,273,1583763092858360105,,2,/odometry_calibration_service,No. of Values at point P3 = 13,/home/shashwat/rm100/robomuse_v/src/robomuse_calibration/src/odometry_calibration_service.cpp,get_factors,451,/rosout,/robomuse_diff/cmd_vel,/point_vals
